id,name,domain,distance,authentication_provider
136851,Polish American Association,paa.instructure.com,,
139975,Politecnico Di Bari,poliba.instructure.com,,
128766,Politihøgskolen,politihogskolen.instructure.com,,
136699,Politécnico Grancolombiano,poli.instructure.com,,
138163,Pomona College,pomona.instructure.com,,saml
138050,Pomphrey Consulting,pomphreyconsulting.instructure.com,,1
129254,Ponce Health Sciences Univ. (PHSU),phsu.instructure.com,,saml
136134,Ponder ISD Parents,ponderisd.instructure.com,,canvas
136135,Ponder ISD Teachers/Students,ponderisd.instructure.com,,saml
129101,Pontifical Gregorian University,unigre.instructure.com,,canvas
130544,Pontificia Universidad Catolica de Chile,cursos.canvas.uc.cl,,cas
139497,Pontificia Universidad Católica Madre y Maestra,pucmm.instructure.com,,Canvas
129102,Pontificia Università Gregoriana,unigre.instructure.com,,canvas
133031,Pontifícia Universidade Católica de Campinas,puc-campinas.instructure.com,,
136725,Pontifícia Universidade Católica do Paraná - PUCPR,pucpr.instructure.com,,
137741,Pop Education,popeducation.instructure.com,,
139714,Pop Training,poptraining.instructure.com,,canvas
139715,Pop Training,poptraining.instructure.com,,canvas
129074,Population Education,populationeducation.instructure.com,,canvas
134605,Poquoson City Public Schools - VA,poquosonschools.instructure.com,,
136437,Port Byron Central School District Parents,portbyroncsd.instructure.com,,canvas
136436,Port Byron Central School District Teachers/Students,portbyroncsd.instructure.com,,saml
133842,Port Dalrymple School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133622,Port Dalrymple School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
133065,Port Hacking High School (Parents),porthacking.instructure.com,,canvas
130460,Port Hacking High School (Staff and Students),porthacking.instructure.com,,microsoft
140819,Port Melbourne Secondary College,portmelbournesc.instructure.com,,
133843,Port Sorell Primary School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133623,Port Sorell Primary School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
131710,"Porter and Chester, PCI, YPI",porterchester.instructure.com,,
127789,Porterville College,kccd.instructure.com,,
130088,Portland Public Schools,portlandpublic.instructure.com,,ldap
130089,Portland Public Schools-Parents,portlandpublic.instructure.com,,canvas
136686,Portland State University,canvas.pdx.edu,,saml
126904,Portland State University School of Business,pdxbs.instructure.com,,
127347,Portland Virtual Scholars,pps.instructure.com,,
134152,Portsmouth Abbey School,portsmouthabbey.instructure.com,,
132155,Posgrado Universidad Católica de Cuenca - Ecuador,posgradoonline.instructure.com,,canvas
134991,Poteet Independent School District,poteetisd.instructure.com,,6
139509,Potts Education Studio,pottseducationstudio.instructure.com,,
127236,Poway Unified School District,poway.instructure.com,,
140558,Power52,power52.instructure.com,,
134592,Powhatan County Public Schools - VA,powhatan.instructure.com,,
132498,Prairie View A&M University (Canvas),ecourses.pvamu.edu,,1
132164,Prairie View A&M University (eCourses),ecourses.pvamu.edu,,109
140867,Pratt Community College,prattcc.instructure.com,,saml
135753,Pratt Institute,pratt.instructure.com,,
135754,Pratt Unified School District 382,usd382.instructure.com,,
139874,Praxis AI,praxis-ai.instructure.com,,
137579,Prefectural University of Kumamoto,puklms.instructure.com,,
138089,Premier Early Childhood ,premierearlychildhood.instructure.com,,1
140276,Premier Prep Online Academy,premierpreponline.instructure.com,,
135526,Premiere Career College,premierecollege.instructure.com,,canvas
129422,Prentiss Co School Dist,prentiss.instructure.com,,saml
129752,Prentiss Co School Dist - Parents,prentiss.instructure.com,,canvas
138106,Prepa Anáhuac Monterrey campus San Agustín,prepaanahuacmty.instructure.com,,
138075,Prepa Anáhuac México campus Maddox,pamcamaddox.instructure.com,,
138298,Prepa Anáhuac Querétaro,prepaanahuacqro.instructure.com,,
138175,Prepa CALP,calp.instructure.com,,
136243,Prepa ITESO,prepaiteso.instructure.com,,SAML
137169,Presbyterian Christian School,pcsk12.instructure.com,,
136807,Prescott College,prescott.instructure.com,,103
128410,Presidio Graduate School,presidio.instructure.com,,
134978,Presidio School - Parents,presidioschool.instructure.com,,canvas
133925,Presidio School - Teachers/Students,presidioschool.instructure.com,,saml
133256,Prestans Online Academy,prestans.instructure.com,,
128656,Preston's College,prestoncollege.instructure.com,,
128879,Prestonwood Christian Academy,prestonwoodchristian.instructure.com,,107
126907,Price College,pricecollege.instructure.com,,
132103,Prifysgol Abertawe,canvas.swansea.ac.uk,,saml
140388,PrimeSkills Edukasi Indonesia,primeskills.instructure.com,,
134519,Prince Edward County Public Schools - VA,pecps.instructure.com,,
134606,Prince George County - VA,pgs.instructure.com,,
136854,Prince George's Community College,pgcconline.instructure.com,,
135691,Prince George's County PS (PGCPS) - MD student/staff,pgcps.instructure.com,,saml
132157,Prince William County Public Schools,pwcs.instructure.com,,saml
133137,Prince William County Public Schools - Parents,pwcs.instructure.com,,canvas
135230,Prince William County- Adult Education,pwcsadulted.instructure.com,,canvas
139795,Prince of Peace Catholic School - Plano (Parents),popschool.instructure.com,,1
139794,Prince of Peace Catholic School - Plano (Students and Teachers),popschool.instructure.com,,103
134234,Prince of Peace Christian School,popcs.instructure.com,,canvas
133844,Princes Street Primary (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133624,Princes Street Primary (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
135309,Princeton Public Schools (Parents/Guardians) ,princetonk12.instructure.com,,canvas
135308,Princeton Public Schools (Students/Teachers) ,princetonk12.instructure.com,,saml
132023,Princeton University,princeton.instructure.com,,
128054,Principia College,principia.instructure.com,,
135916,Prism Career Institute,prismcareerinstitute.instructure.com,,canvas
139583,Pristine College,pristine.instructure.com,,
128531,ProCare NZ (Member),procare.instructure.com,,saml
140158,ProCare NZ (Non-Member),procare.instructure.com,,canvas
140531,ProLearn Instructure Sales,prolearn.instructure.com,,
126909,Proctor,proctor.instructure.com,,
140361,Professional Institute of Management and Technology,pimtcalgary.instructure.com,,1
132629,Professional Learning Communities (PLC),vic-ppld.instructure.com,,canvas
137396,"Professionals Nord, PN Academy",pnacademy.instructure.com,,
131952,Professor Brawn Café – Staff,lms.learnforlife.sg,,microsoft
138098,Programa Piloto Corresponsabilidad Parroquial (Conferencia Episicopal Española),conferenciaepiscopalespanola.instructure.com,,canvas
131669,Project Syncere,projectsyncere.instructure.com,,canvas
141006,Promontory School of Expeditionary Learning - Parents & Families,promontoryschool.instructure.com,,canvas
141005,Promontory School of Expeditionary Learning - Students & Faculty,promontoryschool.instructure.com,,saml
128151,Propero,propero.instructure.com,,
137540,Proserv Demo,proservdemo.instructure.com,,
139552,Proskills,mycareertraining.instructure.com,,103
139691,Proskills (Education Evolve),mycareertraining.instructure.com,,104
133845,Prospect High School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133625,Prospect High School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
134967,Prosser School District (Parents/Guardians),prosserschools.instructure.com,,canvas
134966,Prosser School District. (Students/Teachers),prosserschools.instructure.com,,saml
138352,Protraxx,protraxxonline.instructure.com,,saml
136701,Providence College,canvas.providence.edu,,saml
139979,Providence Cristo Rey High School,cristoreyindy.instructure.com,,canvas
137820,Providence Day School,providenceday.instructure.com,,3
138102,Providence Day School (Parents),providenceday.instructure.com,,canvas
129446,Providence Hall,providencehall.instructure.com,,saml
133013,Providence Hall - Parents,providencehall.instructure.com,,canvas
139961,Providence High School,learn.providencehigh.org,,
126910,Providence School,prov.instructure.com,,
136044,Provider Plus,providerplus.instructure.com,,
132894,Provo School District - Students,provo.instructure.com,,14
132905,Provo School District - Teachers,provo.instructure.com,,13
126830,Proximity Learning,proximity.instructure.com,,
140638,Prue's Sandbox,carolynlyons.instructure.com,,
140639,Prue's Sandbox,prudenceclaros.instructure.com,,
139890,Pryor Public Schools - Parents,pryorschools.instructure.com,,142
139889,Pryor Public Schools - Students/Teachers,pryorschools.instructure.com,,150
139643,Pseng,pseng.instructure.com,,
130828,Public Health Training for Equitable Systems Change (PHESC),phesc.instructure.com,,canvas
130091,Public Schools of Robeson County - Parents,robeson.instructure.com,,canvas
130090,Public Schools of Robeson County - Students/Teachers,robeson.instructure.com,,saml
128097,Pulaski Cmty School District,pulaskischools.instructure.com,,saml
137263,Pulaski Cmty School District -Parents,pulaskischools.instructure.com,,canvas
134620,Pulaski County - VA,pcva.instructure.com,,
137370,Pulteney Grammar School,pulteney.instructure.com,,saml
138057,Pulteney Grammar School (Parents),pulteney.instructure.com,,canvas
126911,Punahou School,punahou.instructure.com,,
133847,Punchbowl Primary School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133627,Punchbowl Primary School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
137783,Purdue Polytechnic High School - Parents,pphs.instructure.com,,canvas
137782,Purdue Polytechnic High School - Staff and Students,pphs.instructure.com,,saml
136863,Purpose Institute,purposeinstitute.instructure.com,,1
128154,Putnam Co School District,putnam.instructure.com,,
135921,Putnam County TN - Students/Teachers,pcsstn.instructure.com,,saml
129952,Putnam County TN- Parents,pcsstn.instructure.com,,canvas
137019,Putnam GA,putnamga.instructure.com,,35
128876,Pymble Ladies' College (PLC),pymblelc.instructure.com,,
131701,Q International,qis.instructure.com,,canvas
127583,QA Ltd,canvas.qa.com,,
132072,QAS Online Academy,qas.instructure.com,,
136583,QED Champions,qed03-stage.instructure.com,,canvas
136764,QED Stage Primary,qed-stage.instructure.com,,canvas
140947,QEDStage01,qed01-stage.instructure.com,,
140949,QEDStage02,qed02-stage.instructure.com,,
140950,QEDStage04,qed04-stage.instructure.com,,
140951,QEDStage05,qed05-stage.instructure.com,,
135873,QLearn,qlearn.eq.edu.au,,
140991,QLearn01,qed01.instructure.com,,
140993,QLearn02,qed02.instructure.com,,
140995,QLearn03,qed03.instructure.com,,
140997,QLearn04,qed04.instructure.com,,
140998,QLearn05,qed05.instructure.com,,
140999,QLearn06,qed06.instructure.com,,
141000,QLearn07,qed07.instructure.com,,
141001,QLearn08,qed08.instructure.com,,
141002,QLearn09,qed09.instructure.com,,
141003,QLearn10,qed10.instructure.com,,
141004,QLearn11,qed11.instructure.com,,
141019,QRIOS,qrios.instructure.com,,239
141018,QRIOS,qrios.instructure.com,,138
141017,QRIOS,qrios.instructure.com,,137
137651,QSI Virtual School,qsivirtual.instructure.com,,
136978,QUT,canvas.qut.edu.au,,saml
137733,QUT (UAT),qut-uat.instructure.com,,SAML
139998,Qigong Sensory Training Institute (QSTI),qsti.instructure.com,,1
138382,QuSTEAM,qusteam.instructure.com,,
127948,Quakertown Community School District,qcsd.instructure.com,,
131712,Quality Matters,qualitymatters.instructure.com,,canvas
133848,Queechy High School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133628,Queechy High School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
137422,Queen Margaret University,canvas.qmu.ac.uk,,
131811,Queen's University Belfast,canvas.qub.ac.uk,,
133987,Queens University of Charlotte,canvas.queens.edu,,4
134275,Queensland Law Society ,qls.instructure.com,,
136979,Queensland University of Technology,canvas.qut.edu.au,,saml
126913,Queenwood School for Girls,queenwood.instructure.com,,
133262,Quest College,questcollege.instructure.com,,
140341,Quest Training,questtraining.instructure.com,,
126914,Quest to Learn,q2l.instructure.com,,
128672,Quincy College,quincy.instructure.com,,
140295,Quinnipiac University,quinnipiac.instructure.com,,203
138319,"RA Montessori School, Inc.",ramontessorischool.instructure.com,,
133849,RADAR (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133629,RADAR (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
129442,RBUP Øst og Sør,rbup.instructure.com,,canvas
133429,RCBOE Employee,rcboe.instructure.com,,36
134968,RCBOE Parent,rcboe.instructure.com,,canvas
133430,RCBOE Student,rcboe.instructure.com,,34
134267,RCOE - SPS,rcoesps.instructure.com,,34
134791,REALMS - Parents,realms.instructure.com,,72
134790,REALMS - Staff/Students,realms.instructure.com,,218
136119,RED Larousse,red-larousse.instructure.com,,
135936,RI International,riinternational.instructure.com,,1
137857,RIDE PD - Staff,ride.instructure.com,,saml
137858,RIDE PD - Students,ride.instructure.com,,canvas
136016,RISD Continuing Education,risdedu.instructure.com,,canvas
131485,RISE Partnership,risepartnership.instructure.com,,canvas
136557,RJUHSD Parents and Guardians,rjuhsd.instructure.com,,canvas
136463,RJUHSD Students and Staff,rjuhsd.instructure.com,,saml
139711,RNTC,rntc.instructure.com,,
139710,RNW Media,rntc.instructure.com,,
135518,ROC van Amsterdam & Flevoland,talnet.instructure.com,,
126933,ROC van Twente,rocvantwente.instructure.com,,
129448,RSL Academy,rslacademy.instructure.com,,saml
